iter	Logloss
117	0.165634323
118	0.1643303358
119	0.1627281524
120	0.1612276455
121	0.1595494826
122	0.1579596446
123	0.1571306711
124	0.1558589202
125	0.15439197
126	0.1531290641
127	0.1523204531
128	0.1513351399
129	0.1497563373
130	0.1484425513
131	0.1474614091
132	0.1462033974
133	0.1448677608
134	0.144174209
135	0.142940123
136	0.1414987543
137	0.1403381012
138	0.1394682559
139	0.1382980347
140	0.1374030061
141	0.1363569406
142	0.1352295823
143	0.1343514159
144	0.133550099
145	0.1324670289
146	0.1312930977
147	0.1304265326
148	0.1295103974
149	0.1286665948
150	0.1275847928
151	0.1267834024
152	0.1259596688
153	0.1250140326
154	0.124172588
155	0.1231323599
156	0.1220484094
157	0.1211643953
158	0.1202232654
159	0.1190542284
160	0.1180921072
161	0.1172666654
162	0.1163238064
163	0.11539214
164	0.1147265382
165	0.1139207777
166	0.1132403573
167	0.1123472151
168	0.1112467588
169	0.1104722495
170	0.1099015016
171	0.1091831647
172	0.1085422013
173	0.1078910618
174	0.1073544261
175	0.1067192057
176	0.1060152159
177	0.1055556811
178	0.1047683967
179	0.1041642074
180	0.1036569994
181	0.1032318807
182	0.1025949415
183	0.1019823892
184	0.1013161376
185	0.1007302672
186	0.1001686054
187	0.0993584329
188	0.09870914837
189	0.09814854507
190	0.09738354107
191	0.09680763706
192	0.096159149
193	0.09566946344
194	0.09503468314
195	0.09440611745
196	0.09372846373
197	0.09309032985
198	0.09236307459
199	0.09165807871
200	0.09104732891
201	0.09032599481
202	0.08991574717
203	0.0894270048
204	0.08889237079
205	0.08843243777
206	0.0878063139
207	0.08739290133
208	0.08686130125
209	0.08619856572
210	0.08577714648
211	0.08532248487
212	0.08474185965
213	0.08409301527
214	0.08375776731
215	0.08338455577
216	0.08289811899
217	0.08233904577
218	0.08190662782
219	0.08138370514
220	0.08097268199
221	0.08044883183
222	0.0798363738
223	0.07930967834
224	0.07882625454
225	0.07840800547
226	0.07789585093
227	0.07731790857
228	0.07692428212
229	0.07636519841
230	0.07583347258
231	0.07539434747
232	0.07498593383
233	0.0747156772
234	0.07429677314
235	0.07394903833
236	0.07354842699
237	0.07312800858
238	0.07278571286
239	0.07238027028
240	0.07196389712
241	0.0716418696
242	0.07131635226
243	0.07096943488
244	0.07062742212
245	0.07030484965
246	0.06987938514
247	0.06950999878
248	0.06915380667
249	0.06884369483
250	0.06854483845
251	0.06813585889
252	0.06780751197
253	0.06759141566
254	0.06735158753
255	0.06687688304
256	0.06641831765
257	0.06593486765
258	0.06559282869
259	0.06525181152
260	0.06478152432
261	0.06452378074
262	0.06424166082
263	0.06394339132
264	0.06358495649
265	0.06322665791
266	0.06292287596
267	0.06268609225
268	0.06235047225
269	0.06204479343
270	0.06175405901
271	0.06151567187
272	0.06119745904
273	0.06086017797
274	0.06053301528
275	0.06030780666
276	0.0600801405
277	0.05982031141
278	0.05956292938
279	0.05932654915
280	0.05902716354
281	0.05864372882
282	0.05837632274
283	0.05808341896
284	0.05776347695
285	0.0574691479
286	0.05720469192
287	0.05694933252
288	0.05672729932
289	0.05648306962
290	0.05621273439
291	0.05604355152
292	0.0557448733
293	0.05553364492
294	0.05527252155
295	0.0550168006
296	0.05479950433
297	0.05456984174
298	0.05439883012
299	0.05423268119
300	0.05402138993
301	0.0537448139
302	0.05351684906
303	0.0531946591
304	0.05300036629
305	0.05276692045
306	0.05256652832
307	0.05224577411
308	0.05204765613
309	0.05173697838
310	0.05147765233
311	0.05125954911
312	0.05106633574
313	0.05092593602
314	0.05074282007
315	0.05055406591
316	0.05031658529
317	0.0500690282
318	0.04985126034
319	0.04966374806
320	0.04947440703
321	0.04921983363
322	0.04907526813
323	0.04894073193
324	0.04867618163
325	0.0484118776
326	0.04819649916
327	0.04796813609
328	0.04773947957
329	0.04759182249
330	0.04744527628
331	0.04726193501
332	0.04706199353
333	0.04688222068
334	0.04670580141
335	0.04645940236
336	0.04624726222
337	0.04607225774
338	0.0459084668
339	0.04575732514
340	0.04561103045
341	0.04543599454
342	0.04523866255
343	0.04502429019
344	0.04486516806
345	0.04465077998
346	0.04448229926
347	0.04423833679
348	0.04406092193
349	0.04390967023
350	0.04377194813
351	0.04363453781
352	0.04349633626
353	0.04328306691
354	0.04310970254
355	0.04296376155
356	0.04280179935
357	0.04267500259
358	0.04253248068
359	0.04235605879
360	0.04219496905
361	0.04205998222
362	0.04198745843
363	0.04179017098
364	0.04160974314
365	0.04144757659
366	0.04125482171
367	0.04110792705
368	0.04093346753
369	0.04076497371
370	0.04064627794
371	0.04048788155
372	0.04033884111
373	0.04015566229
374	0.04004947694
375	0.03993784726
376	0.03975885517
377	0.0396536104
378	0.03942990565
379	0.03931514771
380	0.03914635522
381	0.03894074409
382	0.03875868137
383	0.03861917506
384	0.03850669651
385	0.03839477078
386	0.0382240788
387	0.03809648032
388	0.03793731889
389	0.03780548913
390	0.03765571248
391	0.03751762359
392	0.03734555873
393	0.03723145055
394	0.037113229
395	0.03698406639
396	0.03683529319
397	0.0367241587
398	0.03659315948
399	0.03648501438
400	0.03636565575
401	0.03622632498
402	0.03609230754
403	0.03596695439
404	0.03585565745
405	0.0357432182
406	0.03559395507
407	0.03549136696
408	0.03538596499
409	0.03531917111
410	0.03516454749
411	0.03508776885
412	0.03498946179
413	0.03484736432
414	0.0346857663
415	0.03453942708
416	0.03442227709
417	0.03430018582
418	0.03416411431
419	0.03404422907
420	0.03395322653
421	0.03388673133
422	0.03377515143
423	0.03367257904
424	0.03359010455
425	0.03351316609
426	0.03342373293
427	0.0333110867
428	0.0332198929
429	0.03309497728
430	0.03296350647
431	0.03281489571
432	0.0327092003
433	0.03259695231
434	0.03251125524
435	0.03241571489
436	0.03227958836
437	0.03213532416
438	0.03202119764
439	0.03190645805
440	0.03179069666
441	0.03167977176
442	0.03158567764
443	0.03151813182
444	0.03141781
445	0.03131683056
446	0.03124678004
447	0.03112934972
448	0.03104378627
449	0.03095127986
450	0.03085109952
451	0.03079444759
452	0.03065779445
453	0.03053817644
454	0.03043018069
455	0.03034153089
456	0.03025933936
457	0.03016696657
458	0.03002616861
459	0.02994368627
460	0.02988271399
461	0.02975905073
462	0.02971032426
463	0.02962781309
464	0.02953442374
465	0.02943733236
466	0.02931899029
467	0.02920162809
468	0.02914575168
469	0.02905543296
470	0.02900829944
471	0.02892242159
472	0.02883866331
473	0.0287868112
474	0.02866404397
475	0.02860608992
476	0.02849736056
477	0.02841926407
478	0.02834311946
479	0.02824417051
480	0.02818158695
481	0.02812758907
482	0.02801361713
483	0.0279315304
484	0.02785564517
485	0.0277899543
486	0.02769129879
487	0.02762195566
488	0.0275386323
489	0.02747491428
490	0.02736962497
491	0.02730920813
492	0.02724159157
493	0.02715297846
494	0.02705192828
495	0.02698981893
496	0.0269469193
497	0.02686992844
498	0.02678541561
499	0.02673058195
500	0.02665978736
501	0.02657899752
502	0.02646354529
503	0.02642306653
504	0.0263535269
505	0.02630537421
506	0.02623193605
507	0.02617016467
508	0.02611401579
509	0.02603115354
510	0.02596654211
511	0.02591189709
512	0.02583695506
513	0.0257928188
514	0.02572772267
515	0.02565279636
516	0.0255754387
517	0.02550949369
518	0.02546337673
519	0.02539696536
520	0.02529771511
521	0.02524058635
522	0.02518547498
523	0.02513804279
524	0.02506820448
525	0.02498172928
526	0.02492605461
527	0.02486554083
528	0.02477597142
529	0.02468884908
530	0.02461508342
531	0.02453742184
532	0.0244706987
533	0.02441504761
534	0.02435617918
535	0.02428841329
536	0.02419125903
537	0.02414736381
538	0.02408011405
539	0.02399059442
540	0.02392383722
541	0.0238830362
542	0.02380929674
543	0.02375061957
544	0.02369409603
545	0.02363123213
546	0.02357759319
547	0.0235221779
548	0.02342844271
549	0.02334088546
550	0.0232694804
551	0.02321467033
552	0.02313969685
553	0.02306997907
554	0.02299942551
555	0.02296147504
556	0.02291997448
557	0.02285883191
558	0.02279986916
559	0.02274556474
560	0.02267854816
561	0.0226111805
562	0.0225519086
563	0.02248553129
564	0.02245554033
565	0.02238776658
566	0.02231180013
567	0.02224573984
568	0.02217908744
569	0.02211073991
570	0.02205447574
571	0.02198934555
572	0.02191588774
573	0.02186513078
574	0.02182962082
575	0.02176540501
576	0.02170236425
577	0.02166145712
578	0.02159882378
579	0.02152857152
580	0.02149078086
581	0.02142254075
582	0.02136426968
583	0.02132187047
584	0.02128030442
585	0.02123297047
586	0.02116091828
587	0.02109494445
588	0.02105253345
589	0.02100373886
590	0.02092819423
591	0.02088693734
592	0.02083973046
593	0.02076146629
594	0.0207259131
595	0.02067285449
596	0.02062079933
597	0.02056078334
598	0.02051744094
599	0.02045191513
600	0.02040182627
601	0.02033093473
602	0.02026975024
603	0.02022948763
604	0.02016386881
605	0.02010148698
606	0.0200588808
607	0.02001150624
608	0.01995852229
609	0.01991089884
610	0.0198710253
611	0.01976071871
612	0.01972106525
613	0.01968865342
614	0.01964826374
615	0.01959379165
616	0.01954310019
617	0.01949674219
618	0.01944429272
619	0.01938541643
620	0.01934578655
621	0.01928969792
622	0.0192467852
623	0.01921255379
624	0.01915676515
625	0.01911272452
626	0.01906761494
627	0.01900567589
628	0.01896692239
629	0.01891991987
630	0.01885387793
631	0.01881915396
632	0.01877276452
633	0.0187338512
634	0.0186926454
635	0.01864680877
636	0.01860353973
637	0.0185699869
638	0.01852242108
639	0.01847990791
640	0.01845270199
641	0.01841340222
642	0.01839184237
643	0.01836067897
644	0.01831597155
645	0.01827122615
646	0.01822577466
647	0.01817631983
648	0.01814531625
649	0.01810716142
650	0.01806446877
651	0.01800929845
652	0.01796576217
653	0.01793972476
654	0.01790951504
655	0.01784981607
656	0.01780231313
657	0.01776242256
658	0.0177279606
659	0.01769188865
660	0.01763448872
661	0.01759214061
662	0.01754366173
663	0.01750313319
664	0.01744196179
665	0.01738707312
666	0.01735651755
667	0.01732765187
668	0.0172893608
669	0.01725245046
670	0.01722240448
671	0.01716742411
672	0.01712935704
673	0.01708143491
674	0.01703747026
675	0.01699666008
676	0.01695482547
677	0.01689337505
678	0.01685438837
679	0.01682454937
680	0.01679009396
681	0.01674534724
682	0.01670355587
683	0.0166660508
684	0.01662948236
685	0.01659992108
686	0.01656454212
687	0.01652491748
688	0.01648605656
689	0.01645872881
690	0.01640066472
691	0.01636243522
692	0.01633070589
693	0.01628849009
694	0.01625373861
695	0.0162172514
696	0.01617929176
697	0.01612397996
698	0.01607974807
699	0.01604606686
700	0.01600926656
701	0.01596339587
702	0.01592441968
703	0.01590043372
704	0.01585780395
705	0.01581877536
706	0.01578483608
707	0.01575211902
708	0.01571949629
709	0.01569270302
710	0.01565835764
711	0.01562906098
712	0.0155984779
713	0.0155711698
714	0.01554026577
715	0.01549964423
716	0.01546020167
717	0.01542501528
718	0.01538481031
719	0.0153390025
720	0.01528985422
721	0.01525356219
722	0.01522408475
723	0.01518513868
724	0.01515137494
725	0.01512007923
726	0.01508376101
727	0.01504574372
728	0.01501842907
729	0.01498972977
730	0.01496858649
731	0.01494132293
732	0.01491707236
733	0.01488847916
734	0.01485904494
735	0.01483182724
736	0.0148023511
737	0.01476500847
738	0.014738937
739	0.01470116338
740	0.01467596437
741	0.01464360101
742	0.01462184335
743	0.01458990181
744	0.0145648993
745	0.01453134385
746	0.0145001621
747	0.01447633466
748	0.01444328748
749	0.01441715183
750	0.0143833239
751	0.01435827161
752	0.01433887979
753	0.01431425849
754	0.01429203971
755	0.01427481725
756	0.01424447914
757	0.01421597371
758	0.01419474135
759	0.01416842361
760	0.0141510518
761	0.01411724877
762	0.01409028389
763	0.01406115752
764	0.01403591266
765	0.01400980452
766	0.0139761744
767	0.01395569005
768	0.01391239743
769	0.01388036288
770	0.01384749517
771	0.01381436809
772	0.01377405177
773	0.01375078893
774	0.01372309045
775	0.01369430993
776	0.01366113175
777	0.01363142506
778	0.01359274099
779	0.01357309635
780	0.01354634107
781	0.01352690209
782	0.01350524137
783	0.0134833645
784	0.01345750002
785	0.01342988407
786	0.01340221311
787	0.01338148248
788	0.01334732836
789	0.01331535145
790	0.01328630107
791	0.01326825593
792	0.01323886887
793	0.01321576192
794	0.01319855648
795	0.01316840308
796	0.01314295255
797	0.01312295421
798	0.01309757442
799	0.01305797598
800	0.01303437909
801	0.01301859237
802	0.0129875377
803	0.01297060736
804	0.01294169845
805	0.01289990446
806	0.01287831448
807	0.01285059897
808	0.01283218048
809	0.01280254322
810	0.01278358239
811	0.01275777686
812	0.01273212983
813	0.01271032501
814	0.01268003799
815	0.01265954709
816	0.01262676847
817	0.01260720243
818	0.01258479501
819	0.01255967067
820	0.01253096088
821	0.01250188953
822	0.01249068124
823	0.01246574554
824	0.01244338004
825	0.01240510731
826	0.0123836444
827	0.01235520709
828	0.01233496771
829	0.01230861066
830	0.01228671022
831	0.01225945714
832	0.0122448219
833	0.01222282452
834	0.01219512342
835	0.0121607191
836	0.01212781471
837	0.01210264059
838	0.0120743369
839	0.01205174478
840	0.01202686147
841	0.01199406058
842	0.01196814762
843	0.01195332768
844	0.01192184333
845	0.01189920928
846	0.0118853142
847	0.01185309494
848	0.01184207005
849	0.01181785353
850	0.01179206502
851	0.01177848433
852	0.01175837464
853	0.01173897759
854	0.01171646013
855	0.01168799793
856	0.0116611968
857	0.01163618905
858	0.01160935648
859	0.01157907077
860	0.01156459536
861	0.01154013649
862	0.01152849459
863	0.01150647363
864	0.01148251911
865	0.01144667248
866	0.01141131317
867	0.0113869185
868	0.01136450322
869	0.011340719
870	0.01131172757
871	0.01128378543
872	0.0112594746
873	0.01124416603
874	0.01122516852
875	0.01120676182
876	0.01118897606
877	0.01116571191
878	0.01114049456
879	0.01110397066
880	0.01108727743
881	0.01106349977
882	0.01103991205
883	0.01101355893
884	0.01097838892
885	0.0109678854
886	0.0109476958
887	0.01093355116
888	0.0109129869
889	0.01089084017
890	0.01087170512
891	0.01085404773
892	0.01082274809
893	0.01080761637
894	0.0107919672
895	0.01077707652
896	0.01075341151
897	0.01074105305
898	0.01072176079
899	0.01070823905
900	0.01069057512
901	0.01067623201
902	0.01064626201
903	0.01062811927
904	0.01060777444
905	0.01059094759
906	0.01057550147
907	0.01057049468
908	0.01055625769
909	0.01053625869
910	0.01051454819
911	0.01049643886
912	0.01048099995
913	0.01046114308
914	0.01044690085
915	0.01043315903
916	0.01041528419
917	0.01039751545
918	0.01038394525
919	0.01036790177
920	0.01034055699
921	0.01032269263
922	0.01030343443
923	0.01027986833
924	0.01026663282
925	0.01024000854
926	0.01022234002
927	0.0101975779
928	0.01017421156
929	0.01016086209
930	0.01013870095
931	0.01011728323
932	0.01009177965
933	0.01006984056
934	0.01005411083
935	0.01003001221
936	0.01001382791
937	0.01000440121
938	0.009981604723
939	0.009955047906
940	0.009937930238
941	0.009921836329
942	0.009905344182
943	0.009881367395
944	0.009861141771
945	0.009846809146
946	0.009821566907
947	0.009803003007
948	0.009790972039
949	0.009775049084
950	0.009761706158
951	0.00974208837
952	0.00972782059
953	0.009705818616
954	0.009687322837
955	0.009669465023
956	0.009645631025
957	0.009636026162
958	0.009615416055
959	0.009596391039
960	0.009581549482
961	0.009561551796
962	0.009537806223
963	0.009519692306
964	0.009486870451
965	0.009471677162
966	0.009451591707
967	0.00943081654
968	0.009414846426
969	0.009395663555
970	0.009366312525
971	0.009348853604
972	0.009332831744
973	0.009315225449
974	0.009295060739
975	0.009275305402
976	0.009262681662
977	0.009239439126
978	0.00921695704
979	0.009201174254
980	0.009184336924
981	0.00916403925
982	0.009148985475
983	0.009140635585
984	0.009123079069
985	0.009108639025
986	0.009088314497
987	0.009075701237
988	0.009058922202
989	0.009043119111
990	0.00902567198
991	0.009012459399
992	0.008998098609
993	0.008978319037
994	0.008960985875
995	0.008948886787
996	0.008932380231
997	0.00892661692
998	0.008910967098
999	0.008898625007
